,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,66,4665.000,39.930,4.160,0.000,0.000,0.221,0.326,165,0,-3.701,-1.637,472.000,195.000,486.000,255.000,39.930,4.160,-1.090,0.760,0.640,1.740,-0.154
1,66,4666.000,39.722,4.130,-0.056,-0.006,0.359,0.049,166,0,-2.937,-2.413,467.000,194.000,488.000,249.000,39.590,4.110,-1.030,0.770,0.600,1.750,2.571
2,66,4667.000,39.685,4.231,-0.046,0.035,0.433,NaN,167,0,-0.389,-1.269,468.000,194.000,489.000,248.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,66,4668.000,39.367,4.106,-0.131,-0.026,0.573,0.365,168,0,-2.106,-1.319,471.000,194.000,490.000,252.000,39.220,3.950,-1.070,1.570,0.650,1.770,2.776
4,66,4669.000,39.261,4.149,-0.133,-0.002,0.610,NaN,169,0,0.895,-1.248,470.000,194.000,490.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,66,4670.000,39.185,4.134,-0.120,-0.006,0.696,NaN,170,0,1.890,-1.189,471.000,193.000,491.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,66,4671.000,38.371,3.925,-0.260,-0.049,0.693,0.460,171,0,-1.276,-1.240,471.000,193.000,492.000,252.000,38.360,3.830,-1.270,0.820,0.600,1.740,2.366
7,66,4672.000,38.034,3.861,-0.271,-0.050,0.727,0.094,172,0,-0.744,-2.235,472.000,193.000,493.000,252.000,37.910,3.870,-1.140,0.790,0.630,1.770,0.424
8,66,4673.000,37.740,3.856,-0.275,-0.038,0.750,NaN,173,0,2.680,-1.297,473.000,193.000,495.000,252.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,66,4674.000,37.499,3.811,-0.271,-0.039,0.754,0.554,174,0,-0.392,-1.105,472.000,193.000,495.000,252.000,37.490,3.760,-1.030,0.760,0.680,1.780,-0.223
10,66,4675.000,37.213,3.773,-0.274,-0.039,0.736,0.065,175,0,-0.498,-2.257,473.000,193.000,495.000,253.000,37.180,3.740,-1.090,2.030,0.580,1.750,3.355
